Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,OxygenTanks,PopulationDensityPerSqKm
8109,2020-11-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3230,2,3268,2878,299
8110,2020-11-06,8:00 AM,Delhi,-,-,371155,6769,416653,692,191
8111,2020-11-06,8:00 AM,Goa,-,-,41849,630,44544,2187,461
8112,2020-11-06,8:00 AM,Gujarat,-,-,161388,3744,177436,396,481
8113,2020-11-06,8:00 AM,Haryana,-,-,159643,1859,176146,2380,1185
8114,2020-11-06,8:00 AM,Himachal Pradesh,-,-,19780,361,23809,3120,478
8115,2020-11-06,8:00 AM,Jammu and Kashmir,-,-,89905,1517,97224,5401,423
8116,2020-11-06,8:00 AM,Jharkhand,-,-,97964,894,103543,2274,464
8117,2020-11-06,8:00 AM,Karnataka,-,-,794503,11312,838929,2283,412
8118,2020-11-06,8:00 AM,Kerala,-,-,380650,1613,466466,3122,612
8119,2020-11-06,8:00 AM,Ladakh,-,-,5802,79,6633,3126,392
8120,2020-11-06,8:00 AM,Madhya Pradesh,-,-,164067,2992,174825,5773,444
8121,2020-11-06,8:00 AM,Maharashtra,-,-,1551282,44804,1703444,1378,798
8122,2020-11-06,8:00 AM,Manipur,-,-,15750,189,19725,6356,495
8123,2020-11-06,8:00 AM,Meghalaya,-,-,8813,91,9893,6683,197
8124,2020-11-06,8:00 AM,Mizoram,-,-,2473,2,2990,8896,421
8125,2020-11-06,8:00 AM,Nagaland,-,-,8161,45,9264,6335,415
8126,2020-11-06,8:00 AM,Odisha,-,-,283533,1378,297274,1313,285
8127,2020-11-06,8:00 AM,Puducherry,-,-,33123,597,35550,5403,237
8128,2020-11-06,8:00 AM,Punjab,-,-,126932,4281,135834,44,-33
8129,2020-11-06,8:00 AM,Rajasthan,-,-,187544,1955,205800,472,435
8130,2020-11-06,8:00 AM,Sikkim,-,-,3778,75,4093,5739,227
8131,2020-11-06,8:00 AM,Tamil Nadu,-,-,706444,11272,736777,7433,468
8132,2020-11-06,8:00 AM,Telengana,-,-,226646,1366,247284,4248,865
8133,2020-11-06,8:00 AM,Tripura,-,-,29666,354,31347,618,840
8134,2020-11-06,8:00 AM,Uttarakhand,-,-,59338,1047,64065,3389,414
8135,2020-11-06,8:00 AM,Uttar Pradesh,-,-,461073,7131,491354,1755,532
8136,2020-11-06,8:00 AM,West Bengal,-,-,350449,7122,393524,7879,566
8137,2020-11-07,8:00 AM,Andaman and Nicobar Islands,-,-,4194,60,4420,5538,625
8138,2020-11-07,8:00 AM,Andhra Pradesh,-,-,809770,6768,838363,9673,630
8139,2020-11-07,8:00 AM,Arunachal Pradesh,-,-,13679,43,15325,4723,317
8140,2020-11-07,8:00 AM,Assam,-,-,200384,938,208389,2434,977
8141,2020-11-07,8:00 AM,Bihar,-,-,212452,1129,220099,4617,325
8142,2020-11-07,8:00 AM,Chandigarh,-,-,13925,230,14927,1316,764
8143,2020-11-07,8:00 AM,Chhattisgarh,-,-,172513,2412,197991,2758,563
8144,2020-11-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3233,2,3272,1025,289
8145,2020-11-07,8:00 AM,Delhi,-,-,377276,6833,423831,8982,100
8146,2020-11-07,8:00 AM,Goa,-,-,42056,633,44747,3970,202
8147,2020-11-07,8:00 AM,Gujarat,-,-,162709,3748,178471,713,456
8148,2020-11-07,8:00 AM,Haryana,-,-,161176,1880,178413,9867,720
8149,2020-11-07,8:00 AM,Himachal Pradesh,-,-,20033,361,24239,7383,889
8150,2020-11-07,8:00 AM,Jammu and Kashmir,-,-,90537,1523,97805,6888,528
8151,2020-11-07,8:00 AM,Jharkhand,-,-,98365,895,103899,7069,458
8152,2020-11-07,8:00 AM,Karnataka,-,-,797204,11347,841889,7518,540
8153,2020-11-07,8:00 AM,Kerala,-,-,388504,1640,473468,3137,173
8154,2020-11-07,8:00 AM,Ladakh,-,-,5854,80,6718,7286,585
8155,2020-11-07,8:00 AM,Madhya Pradesh,-,-,164923,3004,175603,4120,799
8156,2020-11-07,8:00 AM,Maharashtra,-,-,1562342,44965,1710314,7849,767
8157,2020-11-07,8:00 AM,Manipur,-,-,16092,191,19891,829,663
8158,2020-11-07,8:00 AM,Meghalaya,-,-,8904,91,9979,9122,575
8159,2020-11-07,8:00 AM,Mizoram,-,-,2485,2,3032,2109,327
8160,2020-11-07,8:00 AM,Nagaland,-,-,8282,45,9327,3153,561
8161,2020-11-07,8:00 AM,Odisha,-,-,285174,1393,298768,7902,644
8162,2020-11-07,8:00 AM,Puducherry,-,-,33437,598,35675,5253,387
8163,2020-11-07,8:00 AM,Punjab,-,-,127304,4295,136481,3498,616
8164,2020-11-07,8:00 AM,Rajasthan,-,-,189354,1966,207597,1394,213
8165,2020-11-07,8:00 AM,Sikkim,-,-,3786,75,4144,2594,865
8166,2020-11-07,8:00 AM,Tamil Nadu,-,-,708846,11299,739147,6666,581
8167,2020-11-07,8:00 AM,Telengana,-,-,227583,1372,248891,1205,816
8168,2020-11-07,8:00 AM,Tripura,-,-,29792,356,31434,9696,640
8169,2020-11-07,8:00 AM,Uttarakhand,-,-,59746,1056,64538,7378,473
8170,2020-11-07,8:00 AM,Uttar Pradesh,-,-,463240,7155,493527,7340,632
8171,2020-11-07,8:00 AM,West Bengal,-,-,354732,7177,397466,866,749
8172,2020-11-08,8:00 AM,Andaman and Nicobar Islands,-,-,4206,60,4441,7342,586
8173,2020-11-08,8:00 AM,Andhra Pradesh,-,-,812517,6779,840730,8322,714
8174,2020-11-08,8:00 AM,Arunachal Pradesh,-,-,13785,45,15389,5089,213
8175,2020-11-08,8:00 AM,Assam,-,-,200939,940,208637,4370,395
8176,2020-11-08,8:00 AM,Bihar,-,-,213513,1136,220936,4302,594
8177,2020-11-08,8:00 AM,Chandigarh,-,-,13978,232,15025,2261,876
8178,2020-11-08,8:00 AM,Chhattisgarh,-,-,173872,2434,199562,7697,260
8179,2020-11-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3239,2,3273,7869,1006
8180,2020-11-08,8:00 AM,Delhi,-,-,383614,6912,430784,1812,638
8181,2020-11-08,8:00 AM,Goa,-,-,42239,641,44916,8514,497
8182,2020-11-08,8:00 AM,Gujarat,-,-,163640,3753,179517,2143,785
8183,2020-11-08,8:00 AM,Haryana,-,-,162814,1897,180424,6675,177
8184,2020-11-08,8:00 AM,Himachal Pradesh,-,-,20243,371,24812,7830,488
8185,2020-11-08,8:00 AM,Jammu and Kashmir,-,-,91225,1528,98337,2539,174
8186,2020-11-08,8:00 AM,Jharkhand,-,-,98776,897,104239,18,385
8187,2020-11-08,8:00 AM,Karnataka,-,-,799439,11369,844147,5438,401
8188,2020-11-08,8:00 AM,Kerala,-,-,395624,1668,480669,1594,251
8189,2020-11-08,8:00 AM,Ladakh,-,-,5894,80,6790,6188,942
8190,2020-11-08,8:00 AM,Madhya Pradesh,-,-,165715,3017,176468,5393,659
8191,2020-11-08,8:00 AM,Maharashtra,-,-,1569090,45115,1714273,9355,926
8192,2020-11-08,8:00 AM,Manipur,-,-,16714,194,20131,9548,771
8193,2020-11-08,8:00 AM,Meghalaya,-,-,8959,93,10047,3277,841
8194,2020-11-08,8:00 AM,Mizoram,-,-,2526,2,3090,5342,395
8195,2020-11-08,8:00 AM,Nagaland,-,-,8336,45,9455,233,347
8196,2020-11-08,8:00 AM,Odisha,-,-,286857,1410,300140,6614,128
8197,2020-11-08,8:00 AM,Puducherry,-,-,33932,600,35744,5061,673
8198,2020-11-08,8:00 AM,Punjab,-,-,127821,4310,136958,9224,260
8199,2020-11-08,8:00 AM,Rajasthan,-,-,191132,1979,209438,1275,871
8200,2020-11-08,8:00 AM,Sikkim,-,-,3805,76,4195,4785,400
8201,2020-11-08,8:00 AM,Tamil Nadu,-,-,711198,11324,741488,6712,331
8202,2020-11-08,8:00 AM,Telengana,-,-,229064,1377,250331,512,470
8203,2020-11-08,8:00 AM,Tripura,-,-,29858,357,31517,7605,463
8204,2020-11-08,8:00 AM,Uttarakhand,-,-,60083,1063,65036,9204,376
8205,2020-11-08,8:00 AM,Uttar Pradesh,-,-,465250,7180,495421,1622,567
8206,2020-11-08,8:00 AM,West Bengal,-,-,359071,7235,401394,3216,594
8207,2020-11-09,8:00 AM,Andaman and Nicobar Islands,-,-,4221,60,4450,4442,608
8208,2020-11-09,8:00 AM,Andhra Pradesh,-,-,814773,6791,842967,8247,240
8209,2020-11-09,8:00 AM,Arunachal Pradesh,-,-,13881,46,15436,297,425
8210,2020-11-09,8:00 AM,Assam,-,-,201334,943,208789,1082,279
8211,2020-11-09,8:00 AM,Bihar,-,-,214207,1144,221624,5943,363
8212,2020-11-09,8:00 AM,Chandigarh,-,-,14024,234,15134,5907,689
8213,2020-11-09,8:00 AM,Chhattisgarh,-,-,176129,2447,200937,802,327
8214,2020-11-09,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3246,2,3274,4276,462
8215,2020-11-09,8:00 AM,Delhi,-,-,389683,6989,438529,4056,281
8216,2020-11-09,8:00 AM,Goa,-,-,42446,643,45065,6095,586
8217,2020-11-09,8:00 AM,Gujarat,-,-,164459,3760,180537,5925,631
8218,2020-11-09,8:00 AM,Haryana,-,-,164444,1912,182804,9497,522
8219,2020-11-09,8:00 AM,Himachal Pradesh,-,-,20393,377,25486,6575,638
8220,2020-11-09,8:00 AM,Jammu and Kashmir,-,-,91681,1533,98892,9362,315
8221,2020-11-09,8:00 AM,Jharkhand,-,-,99074,897,104442,3958,337
8222,2020-11-09,8:00 AM,Karnataka,-,-,801799,11391,846887,9992,760
8223,2020-11-09,8:00 AM,Kerala,-,-,402477,1692,486109,3518,748
8224,2020-11-09,8:00 AM,Ladakh,-,-,5960,84,6809,7064,321
8225,2020-11-09,8:00 AM,Madhya Pradesh,-,-,166403,3028,177359,4892,220
8226,2020-11-09,8:00 AM,Maharashtra,-,-,1577322,45240,1719858,3654,182
8227,2020-11-09,8:00 AM,Manipur,-,-,17072,197,20376,4604,536
8228,2020-11-09,8:00 AM,Meghalaya,-,-,9075,93,10202,1129,951
8229,2020-11-09,8:00 AM,Mizoram,-,-,2618,2,3096,9962,1103
8230,2020-11-09,8:00 AM,Nagaland,-,-,8440,46,9474,1578,536
8231,2020-11-09,8:00 AM,Odisha,-,-,288168,1425,301574,1938,102
8232,2020-11-09,8:00 AM,Puducherry,-,-,34067,601,35838,4182,373
8233,2020-11-09,8:00 AM,Punjab,-,-,128217,4318,137445,8544,361
8234,2020-11-09,8:00 AM,Rajasthan,-,-,192945,1989,211310,8750,237
8235,2020-11-09,8:00 AM,Sikkim,-,-,3894,78,4245,3882,480
8236,2020-11-09,8:00 AM,Tamil Nadu,-,-,713584,11344,743822,1377,528
8237,2020-11-09,8:00 AM,Telengana,-,-,230568,1381,251188,7463,486
8238,2020-11-09,8:00 AM,Tripura,-,-,29965,359,31543,6723,393
8239,2020-11-09,8:00 AM,Uttarakhand,-,-,60242,1065,65279,2376,584
8240,2020-11-09,8:00 AM,Uttar Pradesh,-,-,467108,7206,497563,1951,197
8241,2020-11-09,8:00 AM,West Bengal,-,-,363454,7294,405314,8938,558
8242,2020-11-10,8:00 AM,Andaman and Nicobar Islands,-,-,4239,60,4463,3426,671
8243,2020-11-10,8:00 AM,Andhra Pradesh,-,-,816322,6802,844359,7879,746
8244,2020-11-10,8:00 AM,Arunachal Pradesh,-,-,13966,46,15484,6496,521
8245,2020-11-10,8:00 AM,Assam,-,-,201842,947,209117,8050,796
8246,2020-11-10,8:00 AM,Bihar,-,-,215263,1151,222917,7786,607
8247,2020-11-10,8:00 AM,Chandigarh,-,-,14110,237,15249,8067,665
8248,2020-11-10,8:00 AM,Chhattisgarh,-,-,178838,2464,202523,59,805
8249,2020-11-10,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3249,2,3274,3203,444
8250,2020-11-10,8:00 AM,Delhi,-,-,396697,7060,443552,623,466
8251,2020-11-10,8:00 AM,Goa,-,-,42678,647,45209,5976,510
8252,2020-11-10,8:00 AM,Gujarat,-,-,165452,3765,181508,7214,525
8253,2020-11-10,8:00 AM,Haryana,-,-,166595,1919,185231,5837,777
8254,2020-11-10,8:00 AM,Himachal Pradesh,-,-,20621,384,26197,2399,696
8255,2020-11-10,8:00 AM,Jammu and Kashmir,-,-,92245,1542,99352,5186,486
8256,2020-11-10,8:00 AM,Jharkhand,-,-,99532,905,104688,9611,416
8257,2020-11-10,8:00 AM,Karnataka,-,-,804485,11410,848850,6750,493
8258,2020-11-10,8:00 AM,Kerala,-,-,408460,1714,489702,4398,706
8259,2020-11-10,8:00 AM,Ladakh,-,-,6003,85,6934,8812,251
8260,2020-11-10,8:00 AM,Madhya Pradesh,-,-,167084,3034,178168,6582,407
8261,2020-11-10,8:00 AM,Maharashtra,-,-,1581373,45325,1723135,8388,153
8262,2020-11-10,8:00 AM,Manipur,-,-,17259,198,20558,559,405
8263,2020-11-10,8:00 AM,Meghalaya,-,-,9112,94,10230,8967,457
8264,2020-11-10,8:00 AM,Mizoram,-,-,2656,2,3156,7636,502
8265,2020-11-10,8:00 AM,Nagaland,-,-,8513,46,9503,4154,377
8266,2020-11-10,8:00 AM,Odisha,-,-,289689,1441,302793,5883,297
8267,2020-11-10,8:00 AM,Puducherry,-,-,34212,602,35900,149,699
8268,2020-11-10,8:00 AM,Punjab,-,-,128727,4338,137999,395,673
8269,2020-11-10,8:00 AM,Rajasthan,-,-,194629,1998,213169,7377,385
8270,2020-11-10,8:00 AM,Sikkim,-,-,3910,79,4257,5581,502
8271,2020-11-10,8:00 AM,Tamil Nadu,-,-,715892,11362,746079,1899,284
8272,2020-11-10,8:00 AM,Telengana,-,-,232489,1385,252455,1182,589
8273,2020-11-10,8:00 AM,Tripura,-,-,30009,359,31622,8099,333
8274,2020-11-10,8:00 AM,Uttarakhand,-,-,60453,1075,65677,9614,409
8275,2020-11-10,8:00 AM,Uttar Pradesh,-,-,469003,7231,499199,222,304
8276,2020-11-10,8:00 AM,West Bengal,-,-,367850,7350,409221,4692,798
8277,2020-11-11,8:00 AM,Andaman and Nicobar Islands,-,-,4255,60,4477,2523,721
8278,2020-11-11,8:00 AM,Andhra Pradesh,-,-,818473,6814,846245,5864,710
8279,2020-11-11,8:00 AM,Arunachal Pradesh,-,-,14051,46,15581,4939,296
8280,2020-11-11,8:00 AM,Assam,-,-,202471,952,209388,8924,205
8281,2020-11-11,8:00 AM,Bihar,-,-,216097,1156,223346,3822,390
8282,2020-11-11,8:00 AM,Chandigarh,-,-,14176,241,15339,6465,1060
8283,2020-11-11,8:00 AM,Chhattisgarh,-,-,180995,2482,204202,4636,367
8284,2020-11-11,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3253,2,3275,2178,643
8285,2020-11-11,8:00 AM,Delhi,-,-,402854,7143,451382,2408,456
8286,2020-11-11,8:00 AM,Goa,-,-,42877,651,45389,1344,474
8287,2020-11-11,8:00 AM,Gujarat,-,-,166331,3770,182557,3270,710
8288,2020-11-11,8:00 AM,Haryana,-,-,168421,1935,187777,7966,364
8289,2020-11-11,8:00 AM,Himachal Pradesh,-,-,21047,396,26808,3681,964
8290,2020-11-11,8:00 AM,Jammu and Kashmir,-,-,92880,1549,99844,492,906
8291,2020-11-11,8:00 AM,Jharkhand,-,-,99988,910,104940,6040,219
8292,2020-11-11,8:00 AM,Karnataka,-,-,808700,11430,851212,6117,185
8293,2020-11-11,8:00 AM,Kerala,-,-,415158,1742,495712,7820,434
8294,2020-11-11,8:00 AM,Ladakh,-,-,6058,85,7063,7440,285
8295,2020-11-11,8:00 AM,Madhya Pradesh,-,-,167877,3042,179068,4199,702
8296,2020-11-11,8:00 AM,Maharashtra,-,-,1588091,45435,1726926,2616,686
8297,2020-11-11,8:00 AM,Manipur,-,-,17534,200,20777,8857,147
8298,2020-11-11,8:00 AM,Meghalaya,-,-,9241,94,10296,2714,664
8299,2020-11-11,8:00 AM,Mizoram,-,-,2686,2,3217,3482,486
8300,2020-11-11,8:00 AM,Nagaland,-,-,8597,50,9536,9751,657
8301,2020-11-11,8:00 AM,Odisha,-,-,291137,1454,303780,4160,438
8302,2020-11-11,8:00 AM,Puducherry,-,-,34325,604,36000,3459,661
8303,2020-11-11,8:00 AM,Punjab,-,-,129089,4358,138485,2785,739
8304,2020-11-11,8:00 AM,Rajasthan,-,-,196338,2008,215071,5556,701
8305,2020-11-11,8:00 AM,Sikkim,-,-,3923,80,4308,2875,447
8306,2020-11-11,8:00 AM,Tamil Nadu,-,-,718129,11387,748225,2210,270
8307,2020-11-11,8:00 AM,Telengana,-,-,234234,1390,253651,8131,377
8308,2020-11-11,8:00 AM,Tripura,-,-,30058,359,31706,4840,213
8309,2020-11-11,8:00 AM,Uttarakhand,-,-,60970,1080,66005,7867,557
8310,2020-11-11,8:00 AM,Uttar Pradesh,-,-,471204,7261,501311,9225,81
8311,2020-11-11,8:00 AM,West Bengal,-,-,372265,7403,413112,7601,383
8312,2020-11-12,8:00 AM,Andaman and Nicobar Islands,-,-,4267,60,4494,663,597
8313,2020-11-12,8:00 AM,Andhra Pradesh,-,-,820234,6828,847977,5459,449
8314,2020-11-12,8:00 AM,Arunachal Pradesh,-,-,14126,46,15657,9688,551
8315,2020-11-12,8:00 AM,Assam,-,-,203308,954,209633,4798,645
8316,2020-11-12,8:00 AM,Bihar,-,-,216940,1162,223917,5080,343
8317,2020-11-12,8:00 AM,Chandigarh,-,-,14233,243,15434,3963,772
8318,2020-11-12,8:00 AM,Chhattisgarh,-,-,183190,2507,205923,83,660
8319,2020-11-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3255,2,3275,996,53
8320,2020-11-12,8:00 AM,Delhi,-,-,410118,7228,459975,3044,501
8321,2020-11-12,8:00 AM,Goa,-,-,43029,656,45498,5002,586
8322,2020-11-12,8:00 AM,Gujarat,-,-,167683,3776,183682,5283,212
8323,2020-11-12,8:00 AM,Haryana,-,-,170250,1960,190323,1229,315
8324,2020-11-12,8:00 AM,Himachal Pradesh,-,-,21408,405,27418,9228,542
8325,2020-11-12,8:00 AM,Jammu and Kashmir,-,-,93313,1558,100351,5791,957
8326,2020-11-12,8:00 AM,Jharkhand,-,-,100302,913,105224,1998,196
8327,2020-11-12,8:00 AM,Karnataka,-,-,811581,11453,853796,5056,217
8328,2020-11-12,8:00 AM,Kerala,-,-,422410,1771,502719,2326,145
8329,2020-11-12,8:00 AM,Ladakh,-,-,6118,86,7134,5448,487
8330,2020-11-12,8:00 AM,Madhya Pradesh,-,-,168568,3055,179951,7803,599
8331,2020-11-12,8:00 AM,Maharashtra,-,-,1597255,45560,1731833,601,55
8332,2020-11-12,8:00 AM,Manipur,-,-,17698,202,20950,684,378
8333,2020-11-12,8:00 AM,Meghalaya,-,-,9312,94,10368,2227,705
8334,2020-11-12,8:00 AM,Mizoram,-,-,2688,2,3242,4083,636
8335,2020-11-12,8:00 AM,Nagaland,-,-,8687,50,9578,7449,182
8336,2020-11-12,8:00 AM,Odisha,-,-,292477,1469,305000,3847,411
8337,2020-11-12,8:00 AM,Puducherry,-,-,34432,605,36114,6191,34
8338,2020-11-12,8:00 AM,Punjab,-,-,129549,4389,139184,7657,507
8339,2020-11-12,8:00 AM,Rajasthan,-,-,198139,2019,217151,7128,614
8340,2020-11-12,8:00 AM,Sikkim,-,-,3971,82,4344,1606,633
8341,2020-11-12,8:00 AM,Tamil Nadu,-,-,720339,11415,750409,9527,478
8342,2020-11-12,8:00 AM,Telengana,-,-,235950,1393,254666,6458,154
8343,2020-11-12,8:00 AM,Tripura,-,-,30208,359,31765,4340,452
8344,2020-11-12,8:00 AM,Uttarakhand,-,-,61451,1086,66788,5088,375
8345,2020-11-12,8:00 AM,Uttar Pradesh,-,-,473316,7281,503159,9892,468
8346,2020-11-12,8:00 AM,West Bengal,-,-,376696,7452,416984,9905,250
8347,2020-11-13,8:00 AM,Andaman and Nicobar Islands,-,-,4282,61,4507,5119,479
8348,2020-11-13,8:00 AM,Andhra Pradesh,-,-,822011,6837,849705,5762,519
8349,2020-11-13,8:00 AM,Arunachal Pradesh,-,-,14214,47,15701,2339,372
8350,2020-11-13,8:00 AM,Assam,-,-,204079,957,209835,8829,659
8351,2020-11-13,8:00 AM,Bihar,-,-,217594,1167,224524,1096,523
8352,2020-11-13,8:00 AM,Chandigarh,-,-,14297,244,15543,1050,510
8353,2020-11-13,8:00 AM,Chhattisgarh,-,-,185152,2527,207740,5913,745
8354,2020-11-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3255,2,3278,1155,345
8355,2020-11-13,8:00 AM,Delhi,-,-,416580,7332,467028,6037,867
8356,2020-11-13,8:00 AM,Goa,-,-,43221,656,45605,6777,695
8357,2020-11-13,8:00 AM,Gujarat,-,-,168858,3785,184964,8596,435
8358,2020-11-13,8:00 AM,Haryana,-,-,172265,1979,193111,8578,147
8359,2020-11-13,8:00 AM,Himachal Pradesh,-,-,21607,411,28183,1433,658
8360,2020-11-13,8:00 AM,Jammu and Kashmir,-,-,93824,1566,100968,9469,279
8361,2020-11-13,8:00 AM,Jharkhand,-,-,100908,917,105493,6875,580
8362,2020-11-13,8:00 AM,Karnataka,-,-,814949,11474,855912,5647,570
8363,2020-11-13,8:00 AM,Kerala,-,-,428529,1796,508256,8983,559
8364,2020-11-13,8:00 AM,Ladakh,-,-,6151,89,7211,6914,461
8365,2020-11-13,8:00 AM,Madhya Pradesh,-,-,169260,3065,180997,3323,418
8366,2020-11-13,8:00 AM,Maharashtra,-,-,1605064,45682,1736329,9136,401
8367,2020-11-13,8:00 AM,Manipur,-,-,17889,207,21211,5207,481
8368,2020-11-13,8:00 AM,Meghalaya,-,-,9368,98,10511,5783,563
8369,2020-11-13,8:00 AM,Mizoram,-,-,2739,2,3309,7421,673
8370,2020-11-13,8:00 AM,Nagaland,-,-,8776,50,9615,1841,653
8371,2020-11-13,8:00 AM,Odisha,-,-,293741,1483,305986,9955,644
8372,2020-11-13,8:00 AM,Puducherry,-,-,34501,607,36179,1209,632
8373,2020-11-13,8:00 AM,Punjab,-,-,130018,4412,139869,383,409
8374,2020-11-13,8:00 AM,Rajasthan,-,-,199943,2032,219327,7898,452
8375,2020-11-13,8:00 AM,Sikkim,-,-,4019,85,4368,6894,648
8376,2020-11-13,8:00 AM,Tamil Nadu,-,-,722686,11440,752521,2022,464
8377,2020-11-13,8:00 AM,Telengana,-,-,237172,1397,255663,7490,517
8378,2020-11-13,8:00 AM,Tripura,-,-,30314,360,31841,9839,287
8379,2020-11-13,8:00 AM,Uttarakhand,-,-,61990,1093,67239,8281,1192
8380,2020-11-13,8:00 AM,Uttar Pradesh,-,-,475175,7302,505426,4912,842
8381,2020-11-13,8:00 AM,West Bengal,-,-,381149,7506,420840,6718,722
8382,2020-11-14,8:00 AM,Andaman and Nicobar Islands,-,-,4304,61,4518,7604,943
8383,2020-11-14,8:00 AM,Andhra Pradesh,-,-,824189,6847,851298,4535,840
8384,2020-11-14,8:00 AM,Arunachal Pradesh,-,-,14319,47,15758,3023,566
8385,2020-11-14,8:00 AM,Assam,-,-,204721,958,210068,8269,618
8386,2020-11-14,8:00 AM,Bihar,-,-,218313,1174,225124,2166,525
8387,2020-11-14,8:00 AM,Chandigarh,-,-,14381,246,15636,2923,488
8388,2020-11-14,8:00 AM,Chhattisgarh,-,-,187522,2545,209288,4483,842
8389,2020-11-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3259,2,3281,7922,441
8390,2020-11-14,8:00 AM,Delhi,-,-,423078,7423,474830,8404,695
8391,2020-11-14,8:00 AM,Goa,-,-,43388,658,45761,1521,373
8392,2020-11-14,8:00 AM,Gujarat,-,-,169936,3791,186116,630,368
8393,2020-11-14,8:00 AM,Haryana,-,-,174380,2006,195799,6280,455
8394,2020-11-14,8:00 AM,Himachal Pradesh,-,-,21846,423,29008,5351,808
8395,2020-11-14,8:00 AM,Jammu and Kashmir,-,-,94375,1574,101594,7588,574
8396,2020-11-14,8:00 AM,Jharkhand,-,-,101569,921,105781,7046,304
8397,2020-11-14,8:00 AM,Karnataka,-,-,818392,11491,857928,3662,759
8398,2020-11-14,8:00 AM,Kerala,-,-,434730,1822,514060,8330,441
8399,2020-11-14,8:00 AM,Ladakh,-,-,6213,89,7291,3958,-11
8400,2020-11-14,8:00 AM,Madhya Pradesh,-,-,170093,3076,182045,8934,599
8401,2020-11-14,8:00 AM,Maharashtra,-,-,1609607,45809,1740461,4493,577
8402,2020-11-14,8:00 AM,Manipur,-,-,18144,213,21425,7622,326
8403,2020-11-14,8:00 AM,Meghalaya,-,-,9455,98,10581,4020,613
8404,2020-11-14,8:00 AM,Mizoram,-,-,2792,3,3368,6055,253
8405,2020-11-14,8:00 AM,Nagaland,-,-,8859,52,9638,2633,533
8406,2020-11-14,8:00 AM,Odisha,-,-,295245,1495,307004,8146,663
8407,2020-11-14,8:00 AM,Puducherry,-,-,34571,608,36252,1653,700
8408,2020-11-14,8:00 AM,Punjab,-,-,130406,4428,140605,9341,296
8409,2020-11-14,8:00 AM,Rajasthan,-,-,201770,2044,221471,9318,280
8410,2020-11-14,8:00 AM,Sikkim,-,-,4036,86,4415,5790,611
8411,2020-11-14,8:00 AM,Tamil Nadu,-,-,725258,11454,754460,5157,18
8412,2020-11-14,8:00 AM,Telengana,-,-,238908,1401,256713,3535,342
8413,2020-11-14,8:00 AM,Tripura,-,-,30414,362,31919,2051,895
8414,2020-11-14,8:00 AM,Uttarakhand,-,-,62302,1097,67706,9048,339
8415,2020-11-14,8:00 AM,Uttar Pradesh,-,-,477180,7327,507602,3639,486
8416,2020-11-14,8:00 AM,West Bengal,-,-,385617,7557,424675,1703,823
8417,2020-11-15,8:00 AM,Andaman and Nicobar Islands,-,-,4315,61,4527,283,663
8418,2020-11-15,8:00 AM,Andhra Pradesh,-,-,826344,6854,852955,409,299
8419,2020-11-15,8:00 AM,Arunachal Pradesh,-,-,14421,48,15792,7048,562
8420,2020-11-15,8:00 AM,Assam,-,-,205250,961,210175,1495,69
8421,2020-11-15,8:00 AM,Bihar,-,-,218689,1179,225595,624,464
8422,2020-11-15,8:00 AM,Chandigarh,-,-,14381,246,15636,9100,542
8423,2020-11-15,8:00 AM,Chhattisgarh,-,-,188167,2562,210004,348,499
8424,2020-11-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3263,2,3285,4396,490
8425,2020-11-15,8:00 AM,Delhi,-,-,430195,7519,482170,2397,677
8426,2020-11-15,8:00 AM,Goa,-,-,43533,659,45845,7249,213
8427,2020-11-15,8:00 AM,Gujarat,-,-,170931,3797,187240,571,599
8428,2020-11-15,8:00 AM,Haryana,-,-,176368,2011,197917,6993,401
8429,2020-11-15,8:00 AM,Himachal Pradesh,-,-,22183,431,29330,3300,882
8430,2020-11-15,8:00 AM,Jammu and Kashmir,-,-,94851,1580,102159,9136,24
8431,2020-11-15,8:00 AM,Jharkhand,-,-,101897,922,105935,9854,384
8432,2020-11-15,8:00 AM,Karnataka,-,-,820590,11508,860082,8704,336
8433,2020-11-15,8:00 AM,Kerala,-,-,441523,1848,520417,2749,573
8434,2020-11-15,8:00 AM,Ladakh,-,-,6289,89,7356,4310,556
8435,2020-11-15,8:00 AM,Madhya Pradesh,-,-,170969,3083,183057,1835,576
8436,2020-11-15,8:00 AM,Maharashtra,-,-,1612314,45914,1744698,4084,279
8437,2020-11-15,8:00 AM,Manipur,-,-,18334,218,21636,9554,403
8438,2020-11-15,8:00 AM,Meghalaya,-,-,9518,100,10632,558,593
8439,2020-11-15,8:00 AM,Mizoram,-,-,2820,4,3393,5589,726
