sno,state/unionterritory,confirmedindiannational,confirmedforeignnational,cured,deaths,confirmed,oxygentanks,populationdensitypersqkm,day,month,year,week,weekday_number,hour,am_pm,minute
5979,14,0.0688606825264118,0.10682254964766175,0.0010330743326611236,0.0006626905235255136,0.0013048364101789882,0.6550310062012402,462,6,9,2020,36,6,8,1,0
5980,15,0.0688606825264118,0.10682254964766175,0.006614493581202108,0.009449475983604546,0.00785374676579804,0.2999599919983997,537,6,9,2020,36,6,8,1,0
5981,16,0.0688606825264118,0.10682254964766175,0.007113004781439305,0.005669685590162727,0.009258611957492602,0.7865573114622925,736,6,9,2020,36,6,8,1,0
5982,17,0.0688606825264118,0.10682254964766175,0.058697932670323104,0.077289350317846,0.07236877822838245,0.47929585917183437,629,6,9,2020,36,6,8,1,0
5983,18,0.0688606825264118,0.10682254964766175,0.01296108401115455,0.004135679748668483,0.015758995339179377,0.9562912582516504,567,6,9,2020,36,6,8,1,0
5984,19,0.0688606825264118,0.10682254964766175,0.0004407037917308885,0.0004295216356183884,0.0005570376011536405,0.09251850370074015,486,6,9,2020,36,6,8,1,0
5985,21,0.0688606825264118,0.10682254964766175,0.011323000241796579,0.01893576810740495,0.01336444017721084,0.7276455291058211,851,6,9,2020,36,6,8,1,0
5986,22,0.0688606825264118,0.10682254964766175,0.13189495793008868,0.32246029992882214,0.16433390127865788,0.9333866773354671,379,6,9,2020,36,6,8,1,0
5987,23,0.0688606825264118,0.10682254964766175,0.0010307951875228821,0.00044179368235034236,0.0012797362512485006,0.8805761152230447,79,6,9,2020,36,6,8,1,0
5988,24,0.0688606825264118,0.10682254964766175,0.0003163867841904404,0.0001840807009793093,0.0005421634328985366,0.08151630326065212,302,6,9,2020,36,6,8,1,0
5989,25,0.0688606825264118,0.10682254964766175,0.00014876601902340288,0.0,0.00019745458358650408,0.6395279055811163,334,6,9,2020,36,6,8,1,0
5990,26,0.0688606825264118,0.10682254964766175,0.0007028054826286666,0.00012272046731953956,0.0007675070819633604,0.4284856971394279,462,6,9,2020,36,6,8,1,0
5991,27,0.0688606825264118,0.10682254964766175,0.01942950510849663,0.006602361141791227,0.02235234227246055,0.02520504100820164,595,6,9,2020,36,6,8,1,0
5992,28,0.0688606825264118,0.10682254964766175,0.0023013150045862614,0.0036570699261222785,0.0030800683914256367,0.2493498699739948,518,6,9,2020,36,6,8,1,0
5993,29,0.0688606825264118,0.10682254964766175,0.009085294106068514,0.02218786049137275,0.011439536877897208,0.6877375475095019,196,6,9,2020,36,6,8,1,0
5994,30,0.0688606825264118,0.10682254964766175,0.0151759986955002,0.013769236433252337,0.016615003722260605,0.4930986197239448,488,6,9,2020,36,6,8,1,0
5995,31,0.0688606825264118,0.10682254964766175,0.00027909168192830595,6.136023365976978e-05,0.0003534474231619061,0.1873374674934987,806,6,9,2020,36,6,8,1,0
5996,32,0.0688606825264118,0.10682254964766175,0.08253944837643024,0.09508381807917923,0.08509827734820354,0.09321864372874575,480,6,9,2020,36,6,8,1,0
5997,34,0.0688606825264118,0.10682254964766175,0.022279679701373973,0.010873033404511203,0.026209957809421744,0.45619123824764957,605,6,9,2020,36,6,8,1,0
5998,35,0.0688606825264118,0.10682254964766175,0.0018119203849020309,0.0017671747294013694,0.0028091726020795576,0.17043408681736347,525,6,9,2020,36,6,8,1,0
5999,38,0.0688606825264118,0.10682254964766175,0.0033267231217823908,0.004049775421544805,0.004454999319506802,0.5141028205641128,397,6,9,2020,36,6,8,1,0
6000,37,0.0688606825264118,0.10682254964766175,0.04060172746769778,0.047161475590899046,0.04829735395983826,0.044508901780356075,369,6,9,2020,36,6,8,1,0
6001,39,0.0688606825264118,0.10682254964766175,0.03124521509017852,0.04307488402915838,0.03303943216375269,0.1250250050010002,358,6,9,2020,36,6,8,1,0
6002,0,0.0688606825264118,0.10682254964766175,0.0006114324820864373,0.0006136023365976977,0.0006195091078250769,0.22314462892578515,429,7,9,2020,37,0,8,1,0
6003,1,0.0688606825264118,0.10682254964766175,0.0816387716567997,0.05420563041504062,0.09261493827592028,0.8484696939387878,16,7,9,2020,37,0,8,1,0
6004,2,0.0688606825264118,0.10682254964766175,0.0007193810836340596,9.817637385563164e-05,0.0009296355159439928,0.9555911182236447,688,7,9,2020,37,0,8,1,0
6005,3,0.0688606825264118,0.10682254964766175,0.020061864286852377,0.004417936823503423,0.023326228438963478,0.22384476895379074,760,7,9,2020,37,0,8,1,0
6006,4,0.0688606825264118,0.10682254964766175,0.027035841214858948,0.009204035048965466,0.027454181983961184,0.10962192438487697,525,7,9,2020,37,0,8,1,0
6007,6,0.0688606825264118,0.10682254964766175,0.000712543648219335,0.0008713153179687308,0.001071497895677046,0.2464492898579716,408,7,9,2020,37,0,8,1,0
6008,7,0.0688606825264118,0.10682254964766175,0.004392119876404031,0.004663377758142503,0.008415618471634589,0.9616923384676935,894,7,9,2020,37,0,8,1,0
6009,8,0.0688606825264118,0.10682254964766175,0.00047053987354059605,2.454409346390791e-05,0.0004787622907111563,0.4360872174434887,566,7,9,2020,37,0,8,1,0
6010,10,0.0688606825264118,0.10682254964766175,0.03438877782085132,0.05604643742483371,0.0355955579783923,0.828365673134627,558,7,9,2020,37,0,8,1,0
6011,11,0.0688606825264118,0.10682254964766175,0.0032817618040552623,0.002896203028741133,0.0038726756323194853,0.380876175235047,520,7,9,2020,37,0,8,1,0
6012,12,0.0688606825264118,0.10682254964766175,0.01753512110859277,0.03810470510271703,0.019369699683105847,0.1380276055211042,814,7,9,2020,37,0,8,1,0
6013,13,0.0688606825264118,0.10682254964766175,0.012442267699685747,0.009891269665954888,0.01423253382199934,0.4021804360872175,302,7,9,2020,37,0,8,1,0
6014,14,0.0688606825264118,0.10682254964766175,0.0010740989451494716,0.0006749625702574675,0.0013786494701449412,0.12402480496099219,509,7,9,2020,37,0,8,1,0
6015,15,0.0688606825264118,0.10682254964766175,0.006697993171266776,0.0096212846378519,0.0080984268335945,0.7406481296259252,362,7,9,2020,37,0,8,1,0
6016,16,0.0688606825264118,0.10682254964766175,0.00749714433473929,0.005755589917286405,0.00949399567012962,0.9191838367673535,699,7,9,2020,37,0,8,1,0
6017,17,0.0688606825264118,0.10682254964766175,0.06068182491565609,0.07845519475738164,0.07410143290299885,0.17403480696139229,775,7,9,2020,37,0,8,1,0
6018,18,0.0688606825264118,0.10682254964766175,0.01341608425875259,0.0042584002159880225,0.016332022671207255,0.8764752950590118,243,7,9,2020,37,0,8,1,0
6019,19,0.0688606825264118,0.10682254964766175,0.0004456764720325064,0.0004295216356183884,0.0005644746852811924,0.6144228845769154,479,7,9,2020,37,0,8,1,0
6020,21,0.0688606825264118,0.10682254964766175,0.011579507667355037,0.019291657462631617,0.013679400690012665,0.4848969793958792,390,7,9,2020,37,0,8,1,0
6021,22,0.0688606825264118,0.10682254964766175,0.13351646609844126,0.326485531256903,0.16867529913811632,0.7662532506501301,507,7,9,2020,37,0,8,1,0
6022,23,0.0688606825264118,0.10682254964766175,0.0010699550448981232,0.0004663377758142503,0.0013055801185917434,0.5116023204640928,210,7,9,2020,37,0,8,1,0
6023,24,0.0688606825264118,0.10682254964766175,0.00032239543955489536,0.00019635274771126327,0.0005587109450823397,0.39727945589117825,523,7,9,2020,37,0,8,1,0
6024,25,0.0688606825264118,0.10682254964766175,0.0001520811392244815,0.0,0.0002071227929523216,0.49069813962792563,501,7,9,2020,37,0,8,1,0
6025,26,0.0688606825264118,0.10682254964766175,0.0007274616891241888,0.00012272046731953956,0.0007768034371228004,0.17763552710542108,342,7,9,2020,37,0,8,1,0
6026,27,0.0688606825264118,0.10682254964766175,0.019966140191046235,0.006700537515646859,0.023060724535609874,0.14762952590518102,202,7,9,2020,37,0,8,1,0
6027,28,0.0688606825264118,0.10682254964766175,0.0024100923861841536,0.003853422673833542,0.003166710421511617,0.9707941588317663,342,7,9,2020,37,0,8,1,0
6028,29,0.0688606825264118,0.10682254964766175,0.00941804929625178,0.022850551014898263,0.011801351020702611,0.020004000800160033,835,7,9,2020,37,0,8,1,0
6029,30,0.0688606825264118,0.10682254964766175,0.015510825835809141,0.013953317134231646,0.016911185597640363,0.03680736147229446,393,7,9,2020,37,0,8,1,0
6030,31,0.0688606825264118,0.10682254964766175,0.0002840643622299239,6.136023365976978e-05,0.00035512076709060523,0.27435487097419486,180,7,9,2020,37,0,8,1,0
6031,32,0.0688606825264118,0.10682254964766175,0.08374532334957259,0.09616375819159119,0.08617349378594436,0.1322264452890578,540,7,9,2020,37,0,8,1,0
6032,34,0.0688606825264118,0.10682254964766175,0.02284138538044423,0.01098348182509879,0.02654499844936796,0.5332066413282657,538,7,9,2020,37,0,8,1,0
6033,35,0.0688606825264118,0.10682254964766175,0.0018747004737099573,0.0018285349630611392,0.002883357516251888,0.628125625125025,444,7,9,2020,37,0,8,1,0
6034,38,0.0688606825264118,0.10682254964766175,0.0034493825692223,0.004184767935596298,0.004579198624436919,0.07731546309261852,201,7,9,2020,37,0,8,1,0
6035,37,0.0688606825264118,0.10682254964766175,0.04159191243275745,0.0481064231892595,0.04950922681842285,0.01730346069213843,715,7,9,2020,37,0,8,1,0
6036,39,0.0688606825264118,0.10682254964766175,0.031909689495482216,0.04371303045921999,0.033613389131296516,0.6358271654330866,549,7,9,2020,37,0,8,1,0
6037,0,0.0688606825264118,0.10682254964766175,0.0006209634526645382,0.0006136023365976977,0.0006245291396111744,0.3963792758551711,410,8,9,2020,37,1,8,1,0
6038,1,0.0688606825264118,0.10682254964766175,0.08372211750816504,0.05506467368627739,0.09417077627540416,0.8556711342268454,542,8,9,2020,37,1,8,1,0
6039,2,0.0688606825264118,0.10682254964766175,0.0007450732651924189,9.817637385563164e-05,0.0009631023945179765,0.752250450090018,368,8,9,2020,37,1,8,1,0
6040,3,0.0688606825264118,0.10682254964766175,0.02052805306512906,0.004540657290822963,0.023844035421344282,0.9532906581316264,725,8,9,2020,37,1,8,1,0
6041,4,0.0688606825264118,0.10682254964766175,0.027379784935720856,0.00933902756301696,0.027708158406917083,0.5314062812562512,793,8,9,2020,37,1,8,1,0
6042,6,0.0688606825264118,0.10682254964766175,0.000773666176926722,0.0009081314581645926,0.0011146329836168474,0.4915983196639328,550,8,9,2020,37,1,8,1,0
6043,7,0.0688606825264118,0.10682254964766175,0.004594963793707529,0.004847458459121812,0.008790633438766396,0.00020004000800160032,870,8,9,2020,37,1,8,1,0
6044,8,0.0688606825264118,0.10682254964766175,0.0004746837737919443,2.454409346390791e-05,0.00048155119725898826,0.4930986197239448,714,8,9,2020,37,1,8,1,0
6045,10,0.0688606825264118,0.10682254964766175,0.034888324996151354,0.05643914292025624,0.03598172857171543,0.5687137427485497,697,8,9,2020,37,1,8,1,0
6046,11,0.0688606825264118,0.10682254964766175,0.0034035924714449013,0.0030066514493287187,0.0039366345558164316,0.4725945189037808,287,8,9,2020,37,1,8,1,0
6047,12,0.0688606825264118,0.10682254964766175,0.01779950194462879,0.03828878580369634,0.019616982730346948,0.4294858971794359,348,8,9,2020,37,1,8,1,0
6048,13,0.0688606825264118,0.10682254964766175,0.012765491919290913,0.010173526740789827,0.014646035699491229,0.6410282056411283,564,8,9,2020,37,1,8,1,0
6049,14,0.0688606825264118,0.10682254964766175,0.0011126372174870105,0.0006872346169894215,0.001424201610426197,0.6871374274854971,550,8,9,2020,37,1,8,1,0
6050,15,0.0688606825264118,0.10682254964766175,0.006787708611708466,0.009829909432295118,0.008286770989124751,0.5965193038607722,423,8,9,2020,37,1,8,1,0
6051,16,0.0688606825264118,0.10682254964766175,0.007780172721906377,0.005915126524801806,0.00978348416979458,0.47169433886777357,533,8,9,2020,37,1,8,1,0
6052,17,0.0688606825264118,0.10682254964766175,0.06231804392990096,0.08018555334658714,0.07517479006970779,0.33626725345069014,514,8,9,2020,37,1,8,1,0
6053,18,0.0688606825264118,0.10682254964766175,0.013881444256979002,0.004405664776771469,0.016638430537262393,0.609621924384877,457,8,9,2020,37,1,8,1,0
6054,19,0.0688606825264118,0.10682254964766175,0.0004581081727865512,0.0004295216356183884,0.0005696806441704788,0.9086817363472695,450,8,9,2020,37,1,8,1,0
6055,21,0.0688606825264118,0.10682254964766175,0.011791260970198935,0.019500282257074834,0.01402987327952355,0.38907781556311266,343,8,9,2020,37,1,8,1,0
6056,22,0.0688606825264118,0.10682254964766175,0.1366082300759722,0.3316766070245195,0.17172989551640508,0.7960592118423685,450,8,9,2020,37,1,8,1,0
6057,23,0.0688606825264118,0.10682254964766175,0.0011101508773362014,0.0004663377758142503,0.0013211979952596025,0.9366873374674936,378,8,9,2020,37,1,8,1,0
6058,24,0.0688606825264118,0.10682254964766175,0.00032322421960516505,0.00020862479444321724,0.0005641028310748148,0.765253050610122,484,8,9,2020,37,1,8,1,0
6059,25,0.0688606825264118,0.10682254964766175,0.00015228833423704892,0.0,0.0002071227929523216,0.4745949189837968,145,8,9,2020,37,1,8,1,0
6060,26,0.0688606825264118,0.10682254964766175,0.0007635136213109187,0.00012272046731953956,0.0007846123754567299,0.9506901380276055,536,8,9,2020,37,1,8,1,0
6061,27,0.0688606825264118,0.10682254964766175,0.020594769859175768,0.0068232579829663985,0.023778589081021824,0.45329065813162633,90,8,9,2020,37,1,8,1,0
6062,28,0.0688606825264118,0.10682254964766175,0.002514311477505563,0.003988415187885035,0.003219513718817236,0.6531306261252251,541,8,9,2020,37,1,8,1,0
6063,29,0.0688606825264118,0.10682254964766175,0.009742309490919782,0.023599145865547455,0.012193657208430976,0.4238847769553911,329,8,9,2020,37,1,8,1,0
6064,30,0.0688606825264118,0.10682254964766175,0.01583529322548971,0.014125125788479001,0.017204950420678662,0.4406881376275255,220,8,9,2020,37,1,8,1,0
6065,31,0.0688606825264118,0.10682254964766175,0.00028924423754410924,6.136023365976978e-05,0.0003605126530830804,0.5707141428285657,652,8,9,2020,37,1,8,1,0
6066,32,0.0688606825264118,0.10682254964766175,0.08497398977409736,0.09725597035073509,0.08724740873396286,0.583116623324665,505,8,9,2020,37,1,8,1,0
6067,34,0.0688606825264118,0.10682254964766175,0.023327464879927384,0.011118474339150282,0.026989736080195566,0.6963392678535707,647,8,9,2020,37,1,8,1,0
6068,35,0.0688606825264118,0.10682254964766175,0.0019356158074047768,0.0018653511032570012,0.0029999338099512647,0.6320264052810562,438,8,9,2020,37,1,8,1,0
6069,38,0.0688606825264118,0.10682254964766175,0.0035478002001918213,0.0042706722627199765,0.0047292417967102806,0.3729745949189838,652,8,9,2020,37,1,8,1,0
6070,37,0.0688606825264118,0.10682254964766175,0.042626437130506546,0.048793657806248926,0.05054446892897808,0.5937187437487498,501,8,9,2020,37,1,8,1,0
6071,39,0.0688606825264118,0.10682254964766175,0.032535625628448375,0.04442480916967331,0.03418548682780845,0.20084016803360671,987,8,9,2020,37,1,8,1,0
6072,0,0.0688606825264118,0.10682254964766175,0.0006288368631420999,0.0006136023365976977,0.0006306647340164047,0.5768153630726145,816,9,9,2020,37,2,8,1,0
6073,1,0.0688606825264118,0.10682254964766175,0.08614443440009067,0.055960533097710034,0.0961417894963086,0.26695339067813567,579,9,9,2020,37,2,8,1,0
6074,2,0.0688606825264118,0.10682254964766175,0.0007713870317884804,0.00011044842058758559,0.0010043782114258898,0.22934586917383476,433,9,9,2020,37,2,8,1,0
6075,3,0.0688606825264118,0.10682254964766175,0.020976215877312375,0.0046388336646785945,0.024323541420468196,0.920884176835367,478,9,9,2020,37,2,8,1,0
6076,4,0.0688606825264118,0.10682254964766175,0.027845144933947266,0.009388115749944775,0.027982400884120563,0.5673134626925386,767,9,9,2020,37,2,8,1,0
6077,6,0.0688606825264118,0.10682254964766175,0.0008204922497669574,0.0009572196450924085,0.0011847275015190244,0.2036407281456291,632,9,9,2020,37,2,8,1,0
6078,7,0.0688606825264118,0.10682254964766175,0.004722388726436488,0.004994723019905259,0.009317550849203451,0.8291658331666334,673,9,9,2020,37,2,8,1,0
6079,8,0.0688606825264118,0.10682254964766175,0.0004808996241689667,2.454409346390791e-05,0.00048657122904508584,0.9603920784156832,537,9,9,2020,37,2,8,1,0
6080,10,0.0688606825264118,0.10682254964766175,0.03525215943821973,0.05667231180816336,0.0366527394871238,0.8364672934586918,413,9,9,2020,37,2,8,1,0
6081,11,0.0688606825264118,0.10682254964766175,0.0034964158370751025,0.0031416439633802124,0.004021603241973713,0.5945189037807562,676,9,9,2020,37,2,8,1,0
6082,12,0.0688606825264118,0.10682254964766175,0.018098898737788704,0.03844832241121174,0.019857758328976443,0.6730346069213843,594,9,9,2020,37,2,8,1,0
6083,13,0.0688606825264118,0.10682254964766175,0.013118552220705786,0.010480327909088677,0.015071065057380822,0.0659131826365273,752,9,9,2020,37,2,8,1,0
6084,14,0.0688606825264118,0.10682254964766175,0.0011281768434295665,0.0007363228039172372,0.0014559951450714816,0.11752350470094018,690,9,9,2020,37,2,8,1,0
6085,15,0.0688606825264118,0.10682254964766175,0.006889441362879066,0.010001718086542473,0.008538702213945574,0.9838967793558712,874,9,9,2020,37,2,8,1,0
6086,16,0.0688606825264118,0.10682254964766175,0.00815561008467853,0.006086935179049162,0.010281025097927806,0.20904180836167233,872,9,9,2020,37,2,8,1,0
6087,17,0.0688606825264118,0.10682254964766175,0.06393478661296448,0.08197727216945241,0.07663729266339088,0.2876575315063013,-60,9,9,2020,37,2,8,1,0
6088,18,0.0688606825264118,0.10682254964766175,0.014268070150429794,0.004565201384286871,0.017201045951511697,0.6978395679135827,938,9,9,2020,37,2,8,1,0
6089,19,0.0688606825264118,0.10682254964766175,0.0004581081727865512,0.0004295216356183884,0.0005767458740916532,0.4408881776355271,620,9,9,2020,37,2,8,1,0
6090,21,0.0688606825264118,0.10682254964766175,0.012122772990306795,0.019745723191713912,0.014376441399867471,0.5699139827965594,418,9,9,2020,37,2,8,1,0
6091,22,0.0688606825264118,0.10682254964766175,0.13935024887228933,0.336339984782662,0.1754727940306988,0.5900180036007202,684,9,9,2020,37,2,8,1,0
6092,23,0.0688606825264118,0.10682254964766175,0.001135428668869426,0.00047860982254620423,0.0013390469971657271,0.25645129025805163,203,9,9,2020,37,2,8,1,0
6093,24,0.0688606825264118,0.10682254964766175,0.00035554664156568154,0.00020862479444321724,0.0005719117694087443,0.6546309261852371,921,9,9,2020,37,2,8,1,0
6094,25,0.0688606825264118,0.10682254964766175,0.00015436028436272304,0.0,0.00020879613688102078,0.1379275855171034,482,9,9,2020,37,2,8,1,0
6095,26,0.0688606825264118,0.10682254964766175,0.000774702151989559,0.00012272046731953956,0.0007892605530364499,0.49649929985997204,530,9,9,2020,37,2,8,1,0
6096,27,0.0688606825264118,0.10682254964766175,0.02117222235920115,0.0069827945904818,0.024427474671150733,0.866873374674935,821,9,9,2020,37,2,8,1,0
6097,28,0.0688606825264118,0.10682254964766175,0.002606720453110629,0.004135679748668483,0.0033000201544979854,0.8274654930986197,467,9,9,2020,37,2,8,1,0
